x,y,combined_info
7682.0,6268.0,Mucosa_Tissue Unit
7102.0,4004.0,Mucosa_Tissue Unit
7068.0,7114.0,Mucosa_Tissue Unit
7670.0,6936.0,Mucosa_Tissue Unit
8093.0,5247.0,Mucosa_Tissue Unit
8471.0,8171.0,Mucosa_Tissue Unit
3585.0,6120.0,Submucosa_Tissue Unit
3115.0,4347.0,Mucosa_Tissue Unit
8137.0,5206.0,Mucosa_Tissue Unit
8082.0,8378.0,Mucosa_Tissue Unit
9154.0,9019.0,Mucosa_Tissue Unit
2329.0,4448.0,Submucosa_Tissue Unit
6645.0,1958.0,Mucosa_Tissue Unit
7267.0,5335.0,Mucosa_Tissue Unit
6544.0,2346.0,Mucosa_Tissue Unit
7743.0,3988.0,Mucosa_Tissue Unit
7156.0,1782.0,Mucosa_Tissue Unit
6845.0,2378.0,Mucosa_Tissue Unit
9169.0,8695.0,Mucosa_Tissue Unit
8620.0,8538.0,Mucosa_Tissue Unit
7666.0,2581.0,Mucosa_Tissue Unit
6924.0,5859.0,Mucosa_Tissue Unit
6726.0,2429.0,Mucosa_Tissue Unit
7896.0,7760.0,Mucosa_Tissue Unit
6721.0,6697.0,Mucosa_Tissue Unit
7677.0,8714.0,Mucosa_Tissue Unit
5914.0,2562.0,Mucosa_Tissue Unit
8900.0,7601.0,Mucosa_Tissue Unit
5545.0,3582.0,Mucosa_Tissue Unit
5855.0,1091.0,Mucosa_Tissue Unit
7910.0,7788.0,Mucosa_Tissue Unit
7952.0,7466.0,Mucosa_Tissue Unit
5713.0,407.0,Mucosa_Tissue Unit
5429.0,1593.0,Mucosa_Tissue Unit
4743.0,466.0,Mucosa_Tissue Unit
3148.0,7042.0,Submucosa_Tissue Unit
7992.0,4882.0,Mucosa_Tissue Unit
8419.0,6956.0,Mucosa_Tissue Unit
8551.0,8753.0,Mucosa_Tissue Unit
7614.0,7357.0,Mucosa_Tissue Unit
8545.0,5494.0,Mucosa_Tissue Unit
7001.0,3318.0,Mucosa_Tissue Unit
8595.0,8775.0,Mucosa_Tissue Unit
8447.0,8869.0,Mucosa_Tissue Unit
6117.0,1440.0,Mucosa_Tissue Unit
8947.0,6783.0,Mucosa_Tissue Unit
8204.0,3909.0,Mucosa_Tissue Unit
7086.0,4698.0,Mucosa_Tissue Unit
7890.0,7803.0,Mucosa_Tissue Unit
8081.0,8140.0,Mucosa_Tissue Unit
7353.0,3266.0,Mucosa_Tissue Unit
6825.0,3786.0,Mucosa_Tissue Unit
8150.0,5223.0,Mucosa_Tissue Unit
7068.0,4359.0,Mucosa_Tissue Unit
5441.0,1917.0,Mucosa_Tissue Unit
7835.0,4505.0,Mucosa_Tissue Unit
6856.0,2638.0,Mucosa_Tissue Unit
6990.0,4685.0,Mucosa_Tissue Unit
7144.0,5760.0,Mucosa_Tissue Unit
5000.0,1967.0,Mucosa_Tissue Unit
7523.0,8262.0,Mucosa_Tissue Unit
6591.0,2461.0,Mucosa_Tissue Unit
8039.0,3364.0,Mucosa_Tissue Unit
5775.0,734.0,Mucosa_Tissue Unit
6713.0,3578.0,Mucosa_Tissue Unit
8039.0,8330.0,Mucosa_Tissue Unit
6840.0,406.0,Mucosa_Tissue Unit
6564.0,3635.0,Mucosa_Tissue Unit
6371.0,2034.0,Mucosa_Tissue Unit
8071.0,5115.0,Mucosa_Tissue Unit
6000.0,333.0,Mucosa_Tissue Unit
6518.0,2343.0,Mucosa_Tissue Unit
6389.0,2717.0,Mucosa_Tissue Unit
7613.0,6241.0,Mucosa_Tissue Unit
6954.0,3298.0,Mucosa_Tissue Unit
7561.0,6505.0,Mucosa_Tissue Unit
7219.0,3186.0,Mucosa_Tissue Unit
6074.0,1466.0,Mucosa_Tissue Unit
3401.0,4762.0,Submucosa_Tissue Unit
7289.0,7402.0,Mucosa_Tissue Unit
7707.0,8189.0,Mucosa_Tissue Unit
6242.0,455.0,Mucosa_Tissue Unit
7199.0,6331.0,Mucosa_Tissue Unit
6119.0,4699.0,Mucosa_Tissue Unit
8086.0,8348.0,Mucosa_Tissue Unit
7564.0,5716.0,Mucosa_Tissue Unit
5426.0,1907.0,Mucosa_Tissue Unit
7266.0,6896.0,Mucosa_Tissue Unit
7123.0,3606.0,Mucosa_Tissue Unit
7259.0,4617.0,Mucosa_Tissue Unit
7701.0,6126.0,Mucosa_Tissue Unit
7241.0,3307.0,Mucosa_Tissue Unit
4217.0,8367.0,Submucosa_Tissue Unit
5163.0,625.0,Mucosa_Tissue Unit
7952.0,7482.0,Mucosa_Tissue Unit
7666.0,2804.0,Mucosa_Tissue Unit
7496.0,5657.0,Mucosa_Tissue Unit
7747.0,6631.0,Mucosa_Tissue Unit
6367.0,4160.0,Mucosa_Tissue Unit
7638.0,4759.0,Mucosa_Tissue Unit
8300.0,6789.0,Mucosa_Tissue Unit
8050.0,5034.0,Mucosa_Tissue Unit
8509.0,5677.0,Mucosa_Tissue Unit
4957.0,652.0,Mucosa_Tissue Unit
7819.0,5334.0,Mucosa_Tissue Unit
1586.0,367.0,Submucosa_Tissue Unit
3619.0,4191.0,Submucosa_Tissue Unit
7690.0,5665.0,Mucosa_Tissue Unit
7955.0,6030.0,Mucosa_Tissue Unit
7135.0,3032.0,Mucosa_Tissue Unit
4599.0,8965.0,Submucosa_Tissue Unit
3426.0,5743.0,Submucosa_Tissue Unit
6085.0,2158.0,Mucosa_Tissue Unit
7703.0,4715.0,Mucosa_Tissue Unit
7723.0,8740.0,Mucosa_Tissue Unit
7385.0,5609.0,Mucosa_Tissue Unit
6797.0,3905.0,Mucosa_Tissue Unit
7530.0,6251.0,Mucosa_Tissue Unit
8444.0,8895.0,Mucosa_Tissue Unit
8058.0,5115.0,Mucosa_Tissue Unit
8382.0,6090.0,Mucosa_Tissue Unit
6440.0,2766.0,Mucosa_Tissue Unit
6335.0,3985.0,Mucosa_Tissue Unit
8182.0,5328.0,Mucosa_Tissue Unit
8659.0,5999.0,Mucosa_Tissue Unit
8512.0,5845.0,Mucosa_Tissue Unit
1578.0,3008.0,Submucosa_Tissue Unit
5724.0,1198.0,Mucosa_Tissue Unit
6344.0,3598.0,Mucosa_Tissue Unit
5827.0,3646.0,Mucosa_Tissue Unit
6716.0,1739.0,Mucosa_Tissue Unit
8717.0,6110.0,Mucosa_Tissue Unit
962.0,1617.0,Submucosa_Tissue Unit
6615.0,3171.0,Mucosa_Tissue Unit
7596.0,4132.0,Mucosa_Tissue Unit
7426.0,5294.0,Mucosa_Tissue Unit
6451.0,335.0,Mucosa_Tissue Unit
7207.0,4675.0,Mucosa_Tissue Unit
6439.0,3660.0,Mucosa_Tissue Unit
6222.0,1761.0,Mucosa_Tissue Unit
1679.0,8995.0,Submucosa_Tissue Unit
7596.0,8179.0,Mucosa_Tissue Unit
2805.0,2375.0,Submucosa_Tissue Unit
7343.0,5532.0,Mucosa_Tissue Unit
5756.0,674.0,Mucosa_Tissue Unit
6009.0,1098.0,Mucosa_Tissue Unit
8081.0,7067.0,Mucosa_Tissue Unit
7524.0,6041.0,Mucosa_Tissue Unit
6153.0,3031.0,Mucosa_Tissue Unit
7668.0,6078.0,Mucosa_Tissue Unit
7918.0,5972.0,Mucosa_Tissue Unit
8564.0,6827.0,Mucosa_Tissue Unit
6805.0,2367.0,Mucosa_Tissue Unit
5141.0,860.0,Mucosa_Tissue Unit
6893.0,4579.0,Mucosa_Tissue Unit
8040.0,6841.0,Mucosa_Tissue Unit
3020.0,8458.0,Submucosa_Tissue Unit
6221.0,3994.0,Mucosa_Tissue Unit
6751.0,5773.0,Mucosa_Tissue Unit
8328.0,8468.0,Mucosa_Tissue Unit
3658.0,2975.0,Submucosa_Tissue Unit
6568.0,2305.0,Mucosa_Tissue Unit
7812.0,4371.0,Mucosa_Tissue Unit
8224.0,5551.0,Mucosa_Tissue Unit
6928.0,4987.0,Mucosa_Tissue Unit
5710.0,1204.0,Mucosa_Tissue Unit
8357.0,7411.0,Mucosa_Tissue Unit
7628.0,6913.0,Mucosa_Tissue Unit
5282.0,1604.0,Mucosa_Tissue Unit
5552.0,1267.0,Mucosa_Tissue Unit
7416.0,7964.0,Mucosa_Tissue Unit
8048.0,7602.0,Mucosa_Tissue Unit
5530.0,1431.0,Mucosa_Tissue Unit
7340.0,6528.0,Mucosa_Tissue Unit
6659.0,5523.0,Mucosa_Tissue Unit
5555.0,2715.0,Mucosa_Tissue Unit
7653.0,4468.0,Mucosa_Tissue Unit
6709.0,4548.0,Mucosa_Tissue Unit
8034.0,7969.0,Mucosa_Tissue Unit
8300.0,8595.0,Mucosa_Tissue Unit
9014.0,8007.0,Mucosa_Tissue Unit
5745.0,1068.0,Mucosa_Tissue Unit
7639.0,6586.0,Mucosa_Tissue Unit
6949.0,6024.0,Mucosa_Tissue Unit
6359.0,299.0,Mucosa_Tissue Unit
5759.0,95.0,Mucosa_Tissue Unit
6680.0,3027.0,Mucosa_Tissue Unit
4723.0,6.0,Mucosa_Tissue Unit
7297.0,4485.0,Mucosa_Tissue Unit
6082.0,3155.0,Mucosa_Tissue Unit
8592.0,8863.0,Mucosa_Tissue Unit
8909.0,8450.0,Mucosa_Tissue Unit
7078.0,6555.0,Mucosa_Tissue Unit
7933.0,4492.0,Mucosa_Tissue Unit
6000.0,1477.0,Mucosa_Tissue Unit
7314.0,3297.0,Mucosa_Tissue Unit
7587.0,6420.0,Mucosa_Tissue Unit
7552.0,8270.0,Mucosa_Tissue Unit
8248.0,6019.0,Mucosa_Tissue Unit
8884.0,8516.0,Mucosa_Tissue Unit
7350.0,6088.0,Mucosa_Tissue Unit
7027.0,3030.0,Mucosa_Tissue Unit
6522.0,2539.0,Mucosa_Tissue Unit
8021.0,5022.0,Mucosa_Tissue Unit
8155.0,6574.0,Mucosa_Tissue Unit
6612.0,1249.0,Mucosa_Tissue Unit
5454.0,2443.0,Mucosa_Tissue Unit
6250.0,3093.0,Mucosa_Tissue Unit
8345.0,5190.0,Mucosa_Tissue Unit
5284.0,3805.0,Muscularis mucosa_Tissue Unit
8047.0,5525.0,Mucosa_Tissue Unit
8645.0,8599.0,Mucosa_Tissue Unit
7132.0,5444.0,Mucosa_Tissue Unit
6336.0,1852.0,Mucosa_Tissue Unit
8161.0,8674.0,Mucosa_Tissue Unit
6127.0,3028.0,Mucosa_Tissue Unit
6219.0,1648.0,Mucosa_Tissue Unit
8068.0,7083.0,Mucosa_Tissue Unit
8433.0,7386.0,Mucosa_Tissue Unit
7323.0,8192.0,Mucosa_Tissue Unit
7467.0,2808.0,Mucosa_Tissue Unit
7979.0,5327.0,Mucosa_Tissue Unit
7477.0,3154.0,Mucosa_Tissue Unit
6660.0,1471.0,Mucosa_Tissue Unit
7491.0,5647.0,Mucosa_Tissue Unit
6284.0,881.0,Mucosa_Tissue Unit
6818.0,4627.0,Mucosa_Tissue Unit
8589.0,7459.0,Mucosa_Tissue Unit
6148.0,3041.0,Mucosa_Tissue Unit
6542.0,1308.0,Mucosa_Tissue Unit
6383.0,2705.0,Mucosa_Tissue Unit
8469.0,7928.0,Mucosa_Tissue Unit
6930.0,5757.0,Mucosa_Tissue Unit
7747.0,8656.0,Mucosa_Tissue Unit
6337.0,4654.0,Mucosa_Tissue Unit
5819.0,816.0,Mucosa_Tissue Unit
7927.0,8532.0,Mucosa_Tissue Unit
8431.0,7485.0,Mucosa_Tissue Unit
6298.0,3968.0,Mucosa_Tissue Unit
7761.0,8665.0,Mucosa_Tissue Unit
7716.0,7500.0,Mucosa_Tissue Unit
5720.0,976.0,Mucosa_Tissue Unit
6350.0,1833.0,Mucosa_Tissue Unit
5094.0,600.0,Mucosa_Tissue Unit
6765.0,768.0,Mucosa_Tissue Unit
6524.0,1314.0,Mucosa_Tissue Unit
5221.0,544.0,Mucosa_Tissue Unit
6916.0,2630.0,Mucosa_Tissue Unit
7012.0,4258.0,Mucosa_Tissue Unit
6534.0,3355.0,Mucosa_Tissue Unit
7266.0,3338.0,Mucosa_Tissue Unit
8135.0,7990.0,Mucosa_Tissue Unit
4886.0,267.0,Mucosa_Tissue Unit
4971.0,129.0,Mucosa_Tissue Unit
8428.0,5821.0,Mucosa_Tissue Unit
7113.0,3018.0,Mucosa_Tissue Unit
7273.0,5211.0,Mucosa_Tissue Unit
8143.0,5164.0,Mucosa_Tissue Unit
8003.0,7851.0,Mucosa_Tissue Unit
3203.0,7964.0,Submucosa_Tissue Unit
7093.0,3295.0,Mucosa_Tissue Unit
7626.0,3700.0,Mucosa_Tissue Unit
6354.0,4338.0,Mucosa_Tissue Unit
8053.0,7990.0,Mucosa_Tissue Unit
6356.0,1819.0,Mucosa_Tissue Unit
7077.0,4620.0,Mucosa_Tissue Unit
6548.0,3315.0,Mucosa_Tissue Unit
7920.0,5695.0,Mucosa_Tissue Unit
7690.0,5052.0,Mucosa_Tissue Unit
7732.0,6947.0,Mucosa_Tissue Unit
8049.0,5801.0,Mucosa_Tissue Unit
7168.0,4636.0,Mucosa_Tissue Unit
6566.0,2514.0,Mucosa_Tissue Unit
5986.0,1987.0,Mucosa_Tissue Unit
5729.0,173.0,Mucosa_Tissue Unit
8229.0,4602.0,Mucosa_Tissue Unit
5909.0,100.0,Mucosa_Tissue Unit
2773.0,6038.0,Submucosa_Tissue Unit
8006.0,6457.0,Mucosa_Tissue Unit
8124.0,8158.0,Mucosa_Tissue Unit
7690.0,6481.0,Mucosa_Tissue Unit
8578.0,8605.0,Mucosa_Tissue Unit
7340.0,3948.0,Mucosa_Tissue Unit
8174.0,5639.0,Mucosa_Tissue Unit
4812.0,1171.0,Mucosa_Tissue Unit
7309.0,3284.0,Mucosa_Tissue Unit
6982.0,2927.0,Mucosa_Tissue Unit
5228.0,1382.0,Mucosa_Tissue Unit
7345.0,5818.0,Mucosa_Tissue Unit
5415.0,1286.0,Mucosa_Tissue Unit
6866.0,6424.0,Mucosa_Tissue Unit
6007.0,1509.0,Mucosa_Tissue Unit
4906.0,192.0,Mucosa_Tissue Unit
6956.0,2829.0,Mucosa_Tissue Unit
2198.0,373.0,Submucosa_Tissue Unit
7545.0,5777.0,Mucosa_Tissue Unit
8860.0,8205.0,Mucosa_Tissue Unit
7173.0,4391.0,Mucosa_Tissue Unit
7026.0,1771.0,Mucosa_Tissue Unit
7944.0,3498.0,Mucosa_Tissue Unit
6837.0,5544.0,Muscularis mucosa_Tissue Unit
6600.0,1998.0,Mucosa_Tissue Unit
6883.0,1891.0,Mucosa_Tissue Unit
7539.0,6011.0,Mucosa_Tissue Unit
8070.0,3513.0,Mucosa_Tissue Unit
7895.0,7776.0,Mucosa_Tissue Unit
7652.0,6227.0,Mucosa_Tissue Unit
8690.0,7353.0,Mucosa_Tissue Unit
7515.0,8270.0,Mucosa_Tissue Unit
7521.0,6652.0,Mucosa_Tissue Unit
7464.0,4625.0,Mucosa_Tissue Unit
7585.0,6672.0,Mucosa_Tissue Unit
4327.0,54.0,Mucosa_Tissue Unit
6824.0,2636.0,Mucosa_Tissue Unit
5893.0,1351.0,Mucosa_Tissue Unit
7813.0,5453.0,Mucosa_Tissue Unit
8209.0,6366.0,Mucosa_Tissue Unit
5814.0,3886.0,Mucosa_Tissue Unit
7517.0,6665.0,Mucosa_Tissue Unit
7784.0,4366.0,Mucosa_Tissue Unit
7990.0,6567.0,Mucosa_Tissue Unit
6456.0,2588.0,Mucosa_Tissue Unit
6899.0,1161.0,Mucosa_Tissue Unit
5812.0,1171.0,Mucosa_Tissue Unit
7402.0,5829.0,Mucosa_Tissue Unit
5732.0,3321.0,Mucosa_Tissue Unit
7844.0,4204.0,Mucosa_Tissue Unit
7918.0,6272.0,Mucosa_Tissue Unit
8974.0,6954.0,Mucosa_Tissue Unit
6125.0,2617.0,Mucosa_Tissue Unit
6499.0,5531.0,Mucosa_Tissue Unit
3952.0,4163.0,Submucosa_Tissue Unit
7477.0,6280.0,Mucosa_Tissue Unit
7185.0,7460.0,Mucosa_Tissue Unit
7684.0,7806.0,Mucosa_Tissue Unit
8917.0,7140.0,Mucosa_Tissue Unit
7337.0,3307.0,Mucosa_Tissue Unit
6483.0,3939.0,Mucosa_Tissue Unit
4955.0,3940.0,Submucosa_Tissue Unit
7139.0,4637.0,Mucosa_Tissue Unit
6127.0,3093.0,Mucosa_Tissue Unit
8061.0,6389.0,Mucosa_Tissue Unit
5998.0,1323.0,Mucosa_Tissue Unit
7382.0,7143.0,Mucosa_Tissue Unit
7592.0,6656.0,Mucosa_Tissue Unit
7928.0,6227.0,Mucosa_Tissue Unit
6275.0,1440.0,Mucosa_Tissue Unit
8509.0,6042.0,Mucosa_Tissue Unit
5774.0,116.0,Mucosa_Tissue Unit
5999.0,2467.0,Mucosa_Tissue Unit
5736.0,358.0,Mucosa_Tissue Unit
5658.0,217.0,Mucosa_Tissue Unit
7054.0,2915.0,Mucosa_Tissue Unit
8493.0,8708.0,Mucosa_Tissue Unit
6071.0,3174.0,Mucosa_Tissue Unit
7699.0,6493.0,Mucosa_Tissue Unit
6136.0,2940.0,Mucosa_Tissue Unit
7483.0,4303.0,Mucosa_Tissue Unit
6828.0,2678.0,Mucosa_Tissue Unit
8169.0,8505.0,Mucosa_Tissue Unit
6354.0,1544.0,Mucosa_Tissue Unit
6907.0,2601.0,Mucosa_Tissue Unit
7311.0,2843.0,Mucosa_Tissue Unit
6429.0,8055.0,Muscularis mucosa_Tissue Unit
8097.0,8383.0,Mucosa_Tissue Unit
7661.0,8358.0,Mucosa_Tissue Unit
6115.0,1941.0,Mucosa_Tissue Unit
7676.0,8685.0,Mucosa_Tissue Unit
6389.0,2916.0,Mucosa_Tissue Unit
7320.0,3340.0,Mucosa_Tissue Unit
7118.0,5211.0,Mucosa_Tissue Unit
8170.0,5756.0,Mucosa_Tissue Unit
7811.0,7268.0,Mucosa_Tissue Unit
7268.0,2675.0,Mucosa_Tissue Unit
5993.0,2429.0,Mucosa_Tissue Unit
5981.0,561.0,Mucosa_Tissue Unit
4729.0,7361.0,Submucosa_Tissue Unit
6444.0,5379.0,Mucosa_Tissue Unit
7161.0,2872.0,Mucosa_Tissue Unit
6209.0,1892.0,Mucosa_Tissue Unit
5205.0,690.0,Mucosa_Tissue Unit
6147.0,4725.0,Mucosa_Tissue Unit
5607.0,2058.0,Mucosa_Tissue Unit
6898.0,5598.0,Mucosa_Tissue Unit
5805.0,644.0,Mucosa_Tissue Unit
7002.0,3302.0,Mucosa_Tissue Unit
7407.0,5594.0,Mucosa_Tissue Unit
6841.0,4823.0,Mucosa_Tissue Unit
7925.0,8600.0,Mucosa_Tissue Unit
7535.0,5706.0,Mucosa_Tissue Unit
5810.0,3031.0,Mucosa_Tissue Unit
7165.0,3638.0,Mucosa_Tissue Unit
6579.0,4462.0,Mucosa_Tissue Unit
6740.0,4458.0,Mucosa_Tissue Unit
7176.0,6603.0,Mucosa_Tissue Unit
7038.0,3575.0,Mucosa_Tissue Unit
8095.0,6747.0,Mucosa_Tissue Unit
7681.0,8700.0,Mucosa_Tissue Unit
812.0,8774.0,Muscularis externa_Tissue Unit
8069.0,3467.0,Mucosa_Tissue Unit
8039.0,478.0,Mucosa_Tissue Unit
6911.0,6624.0,Mucosa_Tissue Unit
7899.0,5311.0,Mucosa_Tissue Unit
6976.0,3948.0,Mucosa_Tissue Unit
6978.0,3092.0,Mucosa_Tissue Unit
8142.0,8498.0,Mucosa_Tissue Unit
6060.0,849.0,Mucosa_Tissue Unit
8256.0,8487.0,Mucosa_Tissue Unit
7995.0,6831.0,Mucosa_Tissue Unit
7305.0,3995.0,Mucosa_Tissue Unit
7762.0,6986.0,Mucosa_Tissue Unit
6812.0,3863.0,Mucosa_Tissue Unit
7986.0,8424.0,Mucosa_Tissue Unit
6377.0,1555.0,Mucosa_Tissue Unit
6971.0,2238.0,Mucosa_Tissue Unit
8006.0,7159.0,Mucosa_Tissue Unit
8214.0,8201.0,Mucosa_Tissue Unit
5120.0,69.0,Mucosa_Tissue Unit
7244.0,3599.0,Mucosa_Tissue Unit
6925.0,2642.0,Mucosa_Tissue Unit
8342.0,4726.0,Mucosa_Tissue Unit
6904.0,3730.0,Mucosa_Tissue Unit
6563.0,2020.0,Mucosa_Tissue Unit
7786.0,5476.0,Mucosa_Tissue Unit
5882.0,610.0,Mucosa_Tissue Unit
8051.0,6728.0,Mucosa_Tissue Unit
